ID;1.vs.22;2.vs.23;3.vs.24;4.vs.25;5.vs.26;6.vs.27;7.vs.28;8.vs.29;9.vs.30;10.vs.31;11.vs.32;12.vs.33;13.vs.34;14.vs.35;15.vs.36;16.vs.37;17.vs.38;18.vs.39;19.vs.40;20.vs.41;21.vs.42
A0A3B6RMC2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
A0A3B6SJ58;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
A0A3B6RMI0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
A0A3B6RMB0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
A0A140KPV0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
A0A3B6SDN7;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0
A0A1D6CXT4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0
A0A3B5XTY5;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0
A0A3B5ZQX2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
A0A3B5XV05;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
A0A3B5YSI9;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
A0A3B6B2V5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0
A0A3B6C6N1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
A0A3B6C6L6;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
A0A3B6C8Z4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
W5DEJ5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
A0A3B6EL93;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
A0A3B6IL49;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
A0A3B6JDE0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
A0A3B6JIN7;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
A0A3B6ITY9;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
A0A3B6MU88;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
A0A3B6KH62;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
A0A3B6LN74;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
A0A3B6LG51;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
A0A3B6KCD2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
W5FGW3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
A0A3B6MUF6;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
A0A3B6LPE1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
A0A3B6TIN2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
A0A3B6MZY8;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0
A0A3B6LVS3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0
A0A3B6LVN8;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0
A0A3B6QDI1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
A0A3B6PKG6;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
A0A3B6SG07;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
A0A3B6TLW9;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
W5C7G6;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
W5H631;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
A0A1D5UB33;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
A0A3B6AY48;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
A0A3B6C6G8;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
A0A3B6C6N7;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
A0A3B6CE61;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
P81496;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
A0A3B6EDW5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
A0A3B6GRF4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
A0A3B6EDI4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
A0A077RVN7;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
A0A3B6FJI3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
A0A2P1E8S5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
A0A3B6GZP8;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
A0A3B6MRH3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
A0A3B6LJ20;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
A0A3B6KH17;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
A0A3B6NSX6;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
A0A3B6TR94;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;0;1;0;0
A0A3B5ZT18;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
A0A3B5XZJ7;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
A0A3B5YVW2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
A0A3B5YVW4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
A0A3B6DE42;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
A0A3B6DBF8;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
A0A3B6C466;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
A0A3B6AWP5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
A0A3B6B7C0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1
F8SZ85;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
B6DU63;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
A0A3B6C785;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
A0A3B6GXG5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
A0A3B6H149;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
A0A3B6LR74;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
A0A3B6KMA3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
A0A3B6MV97;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
A0A3B6RGD2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
A0A3B6TDT1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
A0A3B6SHI6;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
A0A3B6RHZ8;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
A0A3B6TQX4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
P04730;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
P21292;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;1;0
M9TE79;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;1;0
Q5I7L3;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
A0A3B6A1A1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
A0A3B6DFG8;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
A0A3B6ING7;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0
X2D2V6;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0
A0A3B6KI63;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
A0A3B6KJ36;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
A0A3B6KKR3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
A0A3B6Q9S7;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
A0A3B6QCH4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
A0A3B6NKP7;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
A0A3B6NJX6;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
A0A3B6NKI1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
A0A3B6NI89;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
P08823;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
A0A3B6U2Z7;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
A0A1D5UV66;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
A0A3B5ZUF8;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
A0A3B5YXE8;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
A0A3B5Y0A3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
A0A3B5YXG6;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
A0A3B5Z6A0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
A0A3B6CCF4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
A0A3B6H6E0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
A0A3B6FYQ7;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
A0A3B6ESY7;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
A0A3B6INM5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
A0A3B6HU29;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
A0A3B6IM32;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
A0A3B6HXP1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
A0A3B6JGG1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
A0A3B6I2K0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
A0A3B6TDQ8;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
A0A3B6MNZ9;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
A0A3B6LJ55;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
A0A3B6KEJ3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
A0A3B6PTM7;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
A0A3B6QJE5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
A0A3B6NVI4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
A0A3B6QJM9;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
A0A3B6PH09;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
A0A3B6TSI9;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
A0A3B6RKP0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
A0A3B6SEK1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
A0A3B6TS54;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
A0A3B6RNL3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
A0A3B6SNH0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
A0A3B6TM66;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
A0A3B6SKJ2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
A0A3B6RS39;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
A0A3B6SFL4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
F4Y594;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
A0A1D5SGL2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
A0A3B5Y460;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
A0A3B5YXT6;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
A0A3B5YYZ5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
A0A3B5Y0F4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
A0A3B5ZUR9;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
A0A3B5Y0F1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
A0A3B6B901;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
A0A3B6DQ04;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
A0A3B6JK87;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0
A0A3B6LLE6;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
A0A3B6KHG9;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
A0A3B6MQI7;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
A0A3B6PSB2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
A0A3B6QNJ8;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
A0A3B6NWU4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
A0A3B6TB89;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
A0A3B6U680;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Q8GTC0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B5XWD1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B5XYT5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B5XXW3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B5ZRT3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B5YW56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B5XXK3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B5ZRT0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B5XXL8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B5YV10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B5ZTE9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B5XXX3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B6A3S4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B5Y8W5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B5Z682;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B6C702;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B6ESP8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B6H253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B6TE21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B6G1B0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B6S956;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B6ISR9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B6MRJ5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B6LLV7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B6MRV2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B6LLZ9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B6MST3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B6KFQ5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B6KGP7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B6H2X5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B6FX87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B5ZQZ2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B5XV34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B6ERK3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B6PQL2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B6PPW8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B6PST1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B6PRA8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B6PSR0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B6PRB3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B6PQL6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B6PPX3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B6RC59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B6SD30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B6TJJ8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B6SGP6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B6RFN1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Q2A783;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Q5I7K7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A1D5WIS4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B5YYN4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B5Y061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B6APM5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B6D4N0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B6AQ52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B6BXY7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B6D4S5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B6C0G8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B6ARD2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B6EI40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B6G1G1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B6G1F0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A077S159;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B6FY45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B6FXN1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B6FX74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B6LJ54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B6LHJ2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B6MRX0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0
A0A3B6LM62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0
A0A3B6LMA2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0
A0A3B6KG21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0
A0A3B6KIM0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0
A0A3B6NRC2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B6NTV2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B6QKG1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B6PP36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B6NRL4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B5ZUE5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B5YYQ3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B5Y0G1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B5Y081;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B6PG16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
A0A3B6PNU4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0
A0A3B5XZZ7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
A0A3B5XZQ7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
A0A3B5XZQ6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
A0A3B5Y550;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
A0A3B6A1I0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
A0A3B5ZQA1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
A0A3B6A374;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
A0A3B6AWD3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
A0A3B6AXA1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
A0A3B6AYT7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
A0A3B6CDI0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
A0A3B6ECJ1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
A0A3B6EMX2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
A0A1D6DIM8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
A0A077RXR6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
A0A1D6DIM7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
A0A3B6GZ56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
A0A3B6FYS0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
A0A3B6FX77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
A0A3B6GQK9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
A0A3B6H3B4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0
A0A3B6FZJ8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0
A0A3B6ES42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0
A0A3B6KAJ8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
A0A3B6MYA6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
A0A3B6LV25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
A0A3B6KR59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
